"folder.path","file.path","original.name","ID.2015","pairend","final_name","dr_match_name","replicate","plate.id","year","dna_type","seq_depth","ext"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0312.LR186_R1.fastq.gz","LR186","PR19A1BIO","FWD","PR19A1BIOD","PR19A1BIO",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0312.LR186_R2.fastq.gz","LR186","PR19A1BIO","RVS","PR19A1BIOD","PR19A1BIO",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0313.LR100_R1.fastq.gz","LR100","LR35","FWD","LR35D","LR35",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0313.LR100_R2.fastq.gz","LR100","LR35","RVS","LR35D","LR35",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0314.LR112_R1.fastq.gz","LR112","RO2-16","FWD","RO216D","RO216",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0314.LR112_R2.fastq.gz","LR112","RO2-16","RVS","RO216D","RO216",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0315.LR124_R1.fastq.gz","LR124","PR13","FWD","PR13D","PR13",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0315.LR124_R2.fastq.gz","LR124","PR13","RVS","PR13D","PR13",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0316.LR136_R1.fastq.gz","LR136","L327","FWD","L327D","L327",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0316.LR136_R2.fastq.gz","LR136","L327","RVS","L327D","L327",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0317.LR148_R1.fastq.gz","LR148","SWPR20","FWD","SWPR20D","SWPR20",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0317.LR148_R2.fastq.gz","LR148","SWPR20","RVS","SWPR20D","SWPR20",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0318.LR160_R1.fastq.gz","LR160","SPR13","FWD","SPR13D","SPR13",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0318.LR160_R2.fastq.gz","LR160","SPR13","RVS","SPR13D","SPR13",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0319.LR173_R1.fastq.gz","LR173","ST27","FWD","ST27D","ST27",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0319.LR173_R2.fastq.gz","LR173","ST27","RVS","ST27D","ST27",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0320.LR187_R1.fastq.gz","LR187","PR19B1BIO","FWD","PR19B1BIOD","PR19B1BIO",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0320.LR187_R2.fastq.gz","LR187","PR19B1BIO","RVS","PR19B1BIOD","PR19B1BIO",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0321.LR101_R1.fastq.gz","LR101","LR36","FWD","LR36D","LR36",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0321.LR101_R2.fastq.gz","LR101","LR36","RVS","LR36D","LR36",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0322.LR113_R1.fastq.gz","LR113","RO2-19","FWD","RO219D","RO219",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0322.LR113_R2.fastq.gz","LR113","RO2-19","RVS","RO219D","RO219",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0323.LR125_R1.fastq.gz","LR125","PR15","FWD","PR15D","PR15",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0323.LR125_R2.fastq.gz","LR125","PR15","RVS","PR15D","PR15",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0324.LR137_R1.fastq.gz","LR137","M09","FWD","M09D","M09",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0324.LR137_R2.fastq.gz","LR137","M09","RVS","M09D","M09",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0325.LR149_R1.fastq.gz","LR149","SWPR21","FWD","SWPR21D","SWPR21",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0325.LR149_R2.fastq.gz","LR149","SWPR21","RVS","SWPR21D","SWPR21",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0326.LR161_R1.fastq.gz","LR161","SPR16","FWD","SPR16D","SPR16",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0326.LR161_R2.fastq.gz","LR161","SPR16","RVS","SPR16D","SPR16",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0327.LR176_R1.fastq.gz","LR176","SEDL323","FWD","SEDL323D","SEDL323",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0327.LR176_R2.fastq.gz","LR176","SEDL323","RVS","SEDL323D","SEDL323",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0328.LR188_R1.fastq.gz","LR188","RO2-22A1BIO","FWD","RO222A1BIOD","RO222A1BIO",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0328.LR188_R2.fastq.gz","LR188","RO2-22A1BIO","RVS","RO222A1BIOD","RO222A1BIO",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0329.LR102_R1.fastq.gz","LR102","LR37","FWD","LR37D","LR37",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0329.LR102_R2.fastq.gz","LR102","LR37","RVS","LR37D","LR37",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0330.LR114_R1.fastq.gz","LR114","RO2-20","FWD","RO220D","RO220",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0330.LR114_R2.fastq.gz","LR114","RO2-20","RVS","RO220D","RO220",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0331.LR126_R1.fastq.gz","LR126","PR17","FWD","PR17D","PR17",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0331.LR126_R2.fastq.gz","LR126","PR17","RVS","PR17D","PR17",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0332.LR138_R1.fastq.gz","LR138","M10","FWD","M10D","M10",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0332.LR138_R2.fastq.gz","LR138","M10","RVS","M10D","M10",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0333.LR150_R1.fastq.gz","LR150","SWPR23","FWD","SWPR23D","SWPR23",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0333.LR150_R2.fastq.gz","LR150","SWPR23","RVS","SWPR23D","SWPR23",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0334.LR162_R1.fastq.gz","LR162","SPR18","FWD","SPR18D","SPR18",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0334.LR162_R2.fastq.gz","LR162","SPR18","RVS","SPR18D","SPR18",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0335.LR177_R1.fastq.gz","LR177","SEDL324","FWD","SEDL324D","SEDL324",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0335.LR177_R2.fastq.gz","LR177","SEDL324","RVS","SEDL324D","SEDL324",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0336.LR189_R1.fastq.gz","LR189","RO2-22B1BIO","FWD","RO222B1BIOD","RO222B1BIO",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0336.LR189_R2.fastq.gz","LR189","RO2-22B1BIO","RVS","RO222B1BIOD","RO222B1BIO",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0337.LR103_R1.fastq.gz","LR103","LR38","FWD","LR38D","LR38",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0337.LR103_R2.fastq.gz","LR103","LR38","RVS","LR38D","LR38",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0338.LR115_R1.fastq.gz","LR115","RO2-21","FWD","RO221D","RO221",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0338.LR115_R2.fastq.gz","LR115","RO2-21","RVS","RO221D","RO221",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0339.LR127_R1.fastq.gz","LR127","PR19","FWD","PR19D","PR19",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0339.LR127_R2.fastq.gz","LR127","PR19","RVS","PR19D","PR19",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0340.LR139_R1.fastq.gz","LR139","M11","FWD","M11D","M11",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0340.LR139_R2.fastq.gz","LR139","M11","RVS","M11D","M11",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0341.LR151_R1.fastq.gz","LR151","SWL322","FWD","SWL322D","SWL322",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0341.LR151_R2.fastq.gz","LR151","SWL322","RVS","SWL322D","SWL322",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0342.LR163_R1.fastq.gz","LR163","SPR20","FWD","SPR20D","SPR20",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0342.LR163_R2.fastq.gz","LR163","SPR20","RVS","SPR20D","SPR20",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0343.LR178_R1.fastq.gz","LR178","SEDL325","FWD","SEDL325D","SEDL325",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0343.LR178_R2.fastq.gz","LR178","SEDL325","RVS","SEDL325D","SEDL325",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0344.LR190_R1.fastq.gz","LR190","L325A1BIO","FWD","L325A1BIOD","L325A1BIO",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0344.LR190_R2.fastq.gz","LR190","L325A1BIO","RVS","L325A1BIOD","L325A1BIO",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0345.LR104_R1.fastq.gz","LR104","LR39","FWD","LR39D","LR39",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0345.LR104_R2.fastq.gz","LR104","LR39","RVS","LR39D","LR39",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0346.LR116_R1.fastq.gz","LR116","RO2-22","FWD","RO222D","RO222",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0346.LR116_R2.fastq.gz","LR116","RO2-22","RVS","RO222D","RO222",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0347.LR128_R1.fastq.gz","LR128","PR21","FWD","PR21D","PR21",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0347.LR128_R2.fastq.gz","LR128","PR21","RVS","PR21D","PR21",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0348.LR140_R1.fastq.gz","LR140","M12","FWD","M12D","M12",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0348.LR140_R2.fastq.gz","LR140","M12","RVS","M12D","M12",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0349.LR152_R1.fastq.gz","LR152","SWL323","FWD","SWL323D","SWL323",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0349.LR152_R2.fastq.gz","LR152","SWL323","RVS","SWL323D","SWL323",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0350.LR164_R1.fastq.gz","LR164","SPR21","FWD","SPR21D","SPR21",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0350.LR164_R2.fastq.gz","LR164","SPR21","RVS","SPR21D","SPR21",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0351.LR179_R1.fastq.gz","LR179","SEDL326","FWD","SEDL326D","SEDL326",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0351.LR179_R2.fastq.gz","LR179","SEDL326","RVS","SEDL326D","SEDL326",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0352.LR191_R1.fastq.gz","LR191","L325B1BIO","FWD","L325B1BIOD","L325B1BIO",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0352.LR191_R2.fastq.gz","LR191","L325B1BIO","RVS","L325B1BIOD","L325B1BIO",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0353.LR105_R1.fastq.gz","LR105","LR40","FWD","LR40D","LR40",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0353.LR105_R2.fastq.gz","LR105","LR40","RVS","LR40D","LR40",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0354.LR117_R1.fastq.gz","LR117","RO2-23","FWD","RO223D","RO223",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0354.LR117_R2.fastq.gz","LR117","RO2-23","RVS","RO223D","RO223",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0355.LR129_R1.fastq.gz","LR129","PR23","FWD","PR23D","PR23",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0355.LR129_R2.fastq.gz","LR129","PR23","RVS","PR23D","PR23",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0356.LR141_R1.fastq.gz","LR141","M13","FWD","M13D","M13",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0356.LR141_R2.fastq.gz","LR141","M13","RVS","M13D","M13",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0357.LR153_R1.fastq.gz","LR153","SWL325","FWD","SWL325D","SWL325",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0357.LR153_R2.fastq.gz","LR153","SWL325","RVS","SWL325D","SWL325",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0358.LR165_R1.fastq.gz","LR165","SPR23","FWD","SPR23D","SPR23",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0358.LR165_R2.fastq.gz","LR165","SPR23","RVS","SPR23D","SPR23",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0359.LR180_R1.fastq.gz","LR180","SEDL327","FWD","SEDL327D","SEDL327",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0359.LR180_R2.fastq.gz","LR180","SEDL327","RVS","SEDL327D","SEDL327",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0360.LR192_R1.fastq.gz","LR192","L327A1BIO","FWD","L327A1BIOD","L327A1BIO",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0360.LR192_R2.fastq.gz","LR192","L327A1BIO","RVS","L327A1BIOD","L327A1BIO",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0361.LR106_R1.fastq.gz","LR106","LR41","FWD","LR41D","LR41",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0361.LR106_R2.fastq.gz","LR106","LR41","RVS","LR41D","LR41",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0362.LR118_R1.fastq.gz","LR118","RO2-26","FWD","RO226D","RO226",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0362.LR118_R2.fastq.gz","LR118","RO2-26","RVS","RO226D","RO226",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0363.LR130_R1.fastq.gz","LR130","L321","FWD","L321D","L321",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0363.LR130_R2.fastq.gz","LR130","L321","RVS","L321D","L321",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0364.LR142_R1.fastq.gz","LR142","M14","FWD","M14D","M14",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0364.LR142_R2.fastq.gz","LR142","M14","RVS","M14D","M14",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0365.LR154_R1.fastq.gz","LR154","SWL326","FWD","SWL326D","SWL326",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0365.LR154_R2.fastq.gz","LR154","SWL326","RVS","SWL326D","SWL326",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0366.LR166_R1.fastq.gz","LR166","SL322","FWD","SL322D","SL322",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0366.LR166_R2.fastq.gz","LR166","SL322","RVS","SL322D","SL322",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0367.LR181_R1.fastq.gz","LR181","SEDLR35","FWD","SEDLR35D","SEDLR35",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0367.LR181_R2.fastq.gz","LR181","SEDLR35","RVS","SEDLR35D","SEDLR35",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0368.LR193_R1.fastq.gz","LR193","L327B1BIO","FWD","L327B1BIOD","L327B1BIO",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0368.LR193_R2.fastq.gz","LR193","L327B1BIO","RVS","L327B1BIOD","L327B1BIO",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0369.LR107_R1.fastq.gz","LR107","LR42","FWD","LR42D","LR42",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0369.LR107_R2.fastq.gz","LR107","LR42","RVS","LR42D","LR42",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0370.LR119_R1.fastq.gz","LR119","RO2-28","FWD","RO228D","RO228",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0370.LR119_R2.fastq.gz","LR119","RO2-28","RVS","RO228D","RO228",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0371.LR131_R1.fastq.gz","LR131","L322","FWD","L322D","L322",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0371.LR131_R2.fastq.gz","LR131","L322","RVS","L322D","L322",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0372.LR143_R1.fastq.gz","LR143","M15","FWD","M15D","M15",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0372.LR143_R2.fastq.gz","LR143","M15","RVS","M15D","M15",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0373.LR155_R1.fastq.gz","LR155","SWL327","FWD","SWL327D","SWL327",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0373.LR155_R2.fastq.gz","LR155","SWL327","RVS","SWL327D","SWL327",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0374.LR167_R1.fastq.gz","LR167","SL323","FWD","SL323D","SL323",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0374.LR167_R2.fastq.gz","LR167","SL323","RVS","SL323D","SL323",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0375.LR182_R1.fastq.gz","LR182","SEDLR36","FWD","SEDLR36D","SEDLR36",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0375.LR182_R2.fastq.gz","LR182","SEDLR36","RVS","SEDLR36D","SEDLR36",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0376.LR194_R1.fastq.gz","LR194","PR23A1BIO","FWD","PR23A1BIOD","PR23A1BIO",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0376.LR194_R2.fastq.gz","LR194","PR23A1BIO","RVS","PR23A1BIOD","PR23A1BIO",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0378.LR120_R1.fastq.gz","LR120","RO2-29","FWD","RO229D","RO229",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0378.LR120_R2.fastq.gz","LR120","RO2-29","RVS","RO229D","RO229",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0379.LR132_R1.fastq.gz","LR132","L323","FWD","L323D","L323",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0379.LR132_R2.fastq.gz","LR132","L323","RVS","L323D","L323",1,1,"2015","DNA","Shallow","_R2.fastq.gz"
"./Raw/LaRomaine_2015_1","MI.M03555_0098.001.FLD0380.LR144_R1.fastq.gz","LR144","M16","FWD","M16D","M16",1,1,"2015","DNA","Shallow","_R1.fastq.gz"
